"If Unique, Value = 1",AIRPORT,Year_Ended_December,Rank,Dom_Pax_In,Dom_Pax_Out,Dom_Pax_Total,Int_Pax_In,Int_Pax_Out,Int_Pax_Total,Pax_In,Pax_Out,Pax_Total
0,EDWARD RIVER,2017,-,2765,2898,5663,0,0,0,2765,2898,5663
0,EDWARD RIVER,2018,-,4031,4263,8294,0,0,0,4031,4263,8294
1,ELCHO ISLAND,1985,-,4632,4647,9279,0,0,0,4632,4647,9279
0,ELCHO ISLAND,1986,-,5316,5072,10388,0,0,0,5316,5072,10388
0,ELCHO ISLAND,1987,-,5108,5310,10418,0,0,0,5108,5310,10418
0,ELCHO ISLAND,1988,-,6297,6452,12749,0,0,0,6297,6452,12749
0,ELCHO ISLAND,1989,-,5432,5948,11380,0,0,0,5432,5948,11380
0,ELCHO ISLAND,1990,-,5038,5720,10758,0,0,0,5038,5720,10758
0,ELCHO ISLAND,1991,-,4944,5546,10490,0,0,0,4944,5546,10490
0,ELCHO ISLAND,1992,-,5117,5714,10831,0,0,0,5117,5714,10831
0,ELCHO ISLAND,1993,-,4453,4666,9119,0,0,0,4453,4666,9119
0,ELCHO ISLAND,1994,-,4211,4210,8421,0,0,0,4211,4210,8421
0,ELCHO ISLAND,1995,-,6882,6541,13423,0,0,0,6882,6541,13423
0,ELCHO ISLAND,1996,-,7920,7926,15846,0,0,0,7920,7926,15846
0,ELCHO ISLAND,1997,-,8729,8708,17437,0,0,0,8729,8708,17437
0,ELCHO ISLAND,1998,-,8316,8233,16549,0,0,0,8316,8233,16549
0,ELCHO ISLAND,1999,-,8607,8712,17319,0,0,0,8607,8712,17319
0,ELCHO ISLAND,2000,-,7174,7215,14389,0,0,0,7174,7215,14389
0,ELCHO ISLAND,2001,-,6832,7011,13843,0,0,0,6832,7011,13843
0,ELCHO ISLAND,2002,-,4759,4670,9429,0,0,0,4759,4670,9429
0,ELCHO ISLAND,2003,-,4687,4589,9276,0,0,0,4687,4589,9276
0,ELCHO ISLAND,2004,-,4931,4928,9859,0,0,0,4931,4928,9859
0,ELCHO ISLAND,2005,-,4605,4592,9197,0,0,0,4605,4592,9197
0,ELCHO ISLAND,2006,-,2736,2740,5476,0,0,0,2736,2740,5476
0,ELCHO ISLAND,2007,-,2986,2953,5939,0,0,0,2986,2953,5939
0,ELCHO ISLAND,2008,-,3594,3648,7242,0,0,0,3594,3648,7242
0,ELCHO ISLAND,2009,-,4229,4079,8308,0,0,0,4229,4079,8308
0,ELCHO ISLAND,2010,-,4038,3812,7850,0,0,0,4038,3812,7850
0,ELCHO ISLAND,2011,-,4274,4136,8410,0,0,0,4274,4136,8410
0,ELCHO ISLAND,2012,-,3732,3708,7440,0,0,0,3732,3708,7440
0,ELCHO ISLAND,2013,-,3793,3643,7436,0,0,0,3793,3643,7436
0,ELCHO ISLAND,2014,-,3937,3706,7643,0,0,0,3937,3706,7643
0,ELCHO ISLAND,2015,-,4325,4197,8522,0,0,0,4325,4197,8522
0,ELCHO ISLAND,2016,-,4007,3985,7992,0,0,0,4007,3985,7992
0,ELCHO ISLAND,2017,-,5045,4821,9866,0,0,0,5045,4821,9866
0,ELCHO ISLAND,2018,-,4810,4485,9295,0,0,0,4810,4485,9295
1,EMERALD,1985,-,7132,7059,14191,0,0,0,7132,7059,14191
0,EMERALD,1986,-,7326,7406,14732,0,0,0,7326,7406,14732
0,EMERALD,1987,-,5532,5157,10689,0,0,0,5532,5157,10689
0,EMERALD,1988,-,5498,5869,11367,0,0,0,5498,5869,11367
0,EMERALD,1989,-,6531,6379,12910,0,0,0,6531,6379,12910
0,EMERALD,1990,-,8351,8408,16759,0,0,0,8351,8408,16759
0,EMERALD,1991,-,12677,12830,25507,0,0,0,12677,12830,25507
0,EMERALD,1992,-,16385,16207,32592,0,0,0,16385,16207,32592
0,EMERALD,1993,-,18330,18364,36694,0,0,0,18330,18364,36694
0,EMERALD,1994,-,18121,18072,36193,0,0,0,18121,18072,36193
0,EMERALD,1995,-,18929,18810,37739,0,0,0,18929,18810,37739
0,EMERALD,1996,-,18035,17801,35836,0,0,0,18035,17801,35836
0,EMERALD,1997,-,18913,19024,37937,0,0,0,18913,19024,37937
0,EMERALD,1998,-,17459,17411,34870,0,0,0,17459,17411,34870
0,EMERALD,1999,-,18190,17947,36137,0,0,0,18190,17947,36137
0,EMERALD,2000,-,20359,20240,40599,0,0,0,20359,20240,40599
0,EMERALD,2001,-,17180,17201,34381,0,0,0,17180,17201,34381
0,EMERALD,2002,-,19688,19704,39392,0,0,0,19688,19704,39392
0,EMERALD,2003,-,21737,21870,43607,0,0,0,21737,21870,43607
0,EMERALD,2004,49,26675,27140,53815,0,0,0,26675,27140,53815
0,EMERALD,2005,46,34669,35259,69928,0,0,0,34669,35259,69928
0,EMERALD,2006,45,43766,45179,88945,0,0,0,43766,45179,88945
0,EMERALD,2007,42,48489,50188,98677,0,0,0,48489,50188,98677
0,EMERALD,2008,39,58071,59905,117976,0,0,0,58071,59905,117976
0,EMERALD,2009,39,58701,60307,119008,0,0,0,58701,60307,119008
0,EMERALD,2010,39,69561,72060,141621,0,0,0,69561,72060,141621
0,EMERALD,2011,36,95811,97530,193341,0,0,0,95811,97530,193341
0,EMERALD,2012,28,138853,141564,280417,0,0,0,138853,141564,280417
0,EMERALD,2013,26,140354,142879,283233,0,0,0,140354,142879,283233
0,EMERALD,2014,28,124359,124581,248940,0,0,0,124359,124581,248940
0,EMERALD,2015,32,106766,105729,212495,0,0,0,106766,105729,212495
0,EMERALD,2016,33,99488,99543,199031,0,0,0,99488,99543,199031
0,EMERALD,2017,34,98711,99029,197740,0,0,0,98711,99029,197740
0,EMERALD,2018,35,98767,96453,195220,0,0,0,98767,96453,195220
1,ESPERANCE,1985,-,8950,9080,18030,0,0,0,8950,9080,18030
0,ESPERANCE,1986,-,9705,9584,19289,0,0,0,9705,9584,19289
0,ESPERANCE,1987,-,9096,9061,18157,0,0,0,9096,9061,18157
0,ESPERANCE,1988,-,9597,9601,19198,0,0,0,9597,9601,19198
0,ESPERANCE,1989,-,8130,8082,16212,0,0,0,8130,8082,16212
0,ESPERANCE,1990,-,8225,8228,16453,0,0,0,8225,8228,16453
0,ESPERANCE,1991,-,7908,7954,15862,0,0,0,7908,7954,15862
0,ESPERANCE,1992,-,7828,7940,15768,0,0,0,7828,7940,15768
0,ESPERANCE,1993,-,8732,8852,17584,0,0,0,8732,8852,17584
0,ESPERANCE,1994,-,10020,10128,20148,0,0,0,10020,10128,20148
0,ESPERANCE,1995,-,11457,11596,23053,0,0,0,11457,11596,23053
0,ESPERANCE,1996,-,12978,13002,25980,0,0,0,12978,13002,25980
0,ESPERANCE,1997,-,13149,13252,26401,0,0,0,13149,13252,26401
0,ESPERANCE,1998,-,13919,13910,27829,0,0,0,13919,13910,27829
0,ESPERANCE,1999,-,15815,15875,31690,0,0,0,15815,15875,31690
0,ESPERANCE,2000,-,17649,17674,35323,0,0,0,17649,17674,35323
0,ESPERANCE,2001,-,15251,15171,30422,0,0,0,15251,15171,30422
0,ESPERANCE,2002,-,14355,14584,28939,0,0,0,14355,14584,28939
0,ESPERANCE,2003,-,14138,14162,28300,0,0,0,14138,14162,28300
0,ESPERANCE,2004,-,16800,16819,33619,0,0,0,16800,16819,33619
0,ESPERANCE,2005,-,17958,17845,35803,0,0,0,17958,17845,35803
0,ESPERANCE,2006,-,18946,19177,38123,0,0,0,18946,19177,38123
0,ESPERANCE,2007,-,21344,21412,42756,0,0,0,21344,21412,42756
0,ESPERANCE,2008,-,22296,22478,44774,0,0,0,22296,22478,44774
0,ESPERANCE,2009,-,22017,21910,43927,0,0,0,22017,21910,43927
0,ESPERANCE,2010,-,22931,23082,46013,0,0,0,22931,23082,46013
0,ESPERANCE,2011,-,24162,23930,48092,0,0,0,24162,23930,48092
0,ESPERANCE,2012,-,23253,22711,45964,0,0,0,23253,22711,45964
0,ESPERANCE,2013,-,24028,24135,48163,0,0,0,24028,24135,48163
0,ESPERANCE,2014,59,26991,27078,54069,0,0,0,26991,27078,54069
0,ESPERANCE,2015,61,25567,25876,51443,0,0,0,25567,25876,51443
0,ESPERANCE,2016,-,23650,24341,47991,0,0,0,23650,24341,47991
0,ESPERANCE,2017,62,24652,25884,50536,0,0,0,24652,25884,50536
0,ESPERANCE,2018,62,25107,26167,51274,0,0,0,25107,26167,51274
1,ESSENDON FIELDS,1985,-,1416,1353,2769,0,0,0,1416,1353,2769
0,ESSENDON FIELDS,1986,-,2306,2423,4729,0,0,0,2306,2423,4729
0,ESSENDON FIELDS,1987,-,3656,4425,8081,0,0,0,3656,4425,8081
0,ESSENDON FIELDS,1988,-,5298,5292,10590,0,0,0,5298,5292,10590
0,ESSENDON FIELDS,1989,-,6230,6523,12753,0,0,0,6230,6523,12753
0,ESSENDON FIELDS,1990,-,9743,9855,19598,0,0,0,9743,9855,19598
0,ESSENDON FIELDS,1991,-,5106,4944,10050,0,0,0,5106,4944,10050
0,ESSENDON FIELDS,1992,-,2989,2825,5814,0,0,0,2989,2825,5814
0,ESSENDON FIELDS,1993,-,1726,1632,3358,0,0,0,1726,1632,3358
0,ESSENDON FIELDS,1994,-,2938,2892,5830,0,0,0,2938,2892,5830
0,ESSENDON FIELDS,1995,-,132,132,264,0,0,0,132,132,264
0,ESSENDON FIELDS,1996,-,203,201,404,0,0,0,203,201,404
0,ESSENDON FIELDS,1997,-,1357,1361,2718,0,0,0,1357,1361,2718
0,ESSENDON FIELDS,1998,-,1422,1412,2834,0,0,0,1422,1412,2834
0,ESSENDON FIELDS,1999,-,1297,1297,2594,0,0,0,1297,1297,2594
0,ESSENDON FIELDS,2000,-,820,820,1640,0,0,0,820,820,1640
0,ESSENDON FIELDS,2001,-,1206,1165,2371,0,0,0,1206,1165,2371
0,ESSENDON FIELDS,2002,-,1949,1841,3790,0,0,0,1949,1841,3790
0,ESSENDON FIELDS,2003,-,1092,1025,2117,0,0,0,1092,1025,2117
0,ESSENDON FIELDS,2004,-,5018,4654,9672,0,0,0,5018,4654,9672
0,ESSENDON FIELDS,2005,-,3856,3794,7650,0,0,0,3856,3794,7650
0,ESSENDON FIELDS,2006,-,3401,3304,6705,0,0,0,3401,3304,6705
0,ESSENDON FIELDS,2007,-,5793,5440,11233,0,0,0,5793,5440,11233
0,ESSENDON FIELDS,2008,-,8701,8271,16972,0,0,0,8701,8271,16972
0,ESSENDON FIELDS,2009,-,7687,7779,15466,0,0,0,7687,7779,15466
0,ESSENDON FIELDS,2010,-,10676,11054,21730,0,0,0,10676,11054,21730
0,ESSENDON FIELDS,2011,-,10128,9803,19931,0,0,0,10128,9803,19931
0,ESSENDON FIELDS,2012,-,9299,9537,18836,0,0,0,9299,9537,18836
0,ESSENDON FIELDS,2013,-,8593,8634,17227,0,0,0,8593,8634,17227
0,ESSENDON FIELDS,2014,-,8277,6650,14927,0,0,0,8277,6650,14927
0,ESSENDON FIELDS,2015,-,7435,7091,14526,0,0,0,7435,7091,14526
0,ESSENDON FIELDS,2016,-,9521,9409,18930,0,0,0,9521,9409,18930
0,ESSENDON FIELDS,2017,-,17444,17203,34647,0,0,0,17444,17203,34647
0,ESSENDON FIELDS,2018,-,19796,20236,40032,0,0,0,19796,20236,40032
1,FLINDERS ISLAND,1985,-,8029,8042,16071,0,0,0,8029,8042,16071
0,FLINDERS ISLAND,1986,-,7719,7768,15487,0,0,0,7719,7768,15487
0,FLINDERS ISLAND,1987,-,7937,7738,15675,0,0,0,7937,7738,15675
0,FLINDERS ISLAND,1988,-,8539,8546,17085,0,0,0,8539,8546,17085
0,FLINDERS ISLAND,1989,-,8756,8752,17508,0,0,0,8756,8752,17508
0,FLINDERS ISLAND,1990,-,10346,10384,20730,0,0,0,10346,10384,20730
0,FLINDERS ISLAND,1991,-,10697,10704,21401,0,0,0,10697,10704,21401
0,FLINDERS ISLAND,1992,-,10994,11097,22091,0,0,0,10994,11097,22091
0,FLINDERS ISLAND,1993,-,10355,10447,20802,0,0,0,10355,10447,20802
0,FLINDERS ISLAND,1994,-,10445,10544,20989,0,0,0,10445,10544,20989
0,FLINDERS ISLAND,1995,-,8832,8960,17792,0,0,0,8832,8960,17792
0,FLINDERS ISLAND,1996,-,8241,8265,16506,0,0,0,8241,8265,16506
0,FLINDERS ISLAND,1997,-,10500,10581,21081,0,0,0,10500,10581,21081
0,FLINDERS ISLAND,1998,-,11132,11142,22274,0,0,0,11132,11142,22274
0,FLINDERS ISLAND,1999,-,10135,10055,20190,0,0,0,10135,10055,20190
0,FLINDERS ISLAND,2000,-,4604,4474,9078,0,0,0,4604,4474,9078
0,FLINDERS ISLAND,2001,-,3703,3703,7406,0,0,0,3703,3703,7406
0,FLINDERS ISLAND,2002,-,3746,3746,7492,0,0,0,3746,3746,7492
0,FLINDERS ISLAND,2003,-,3276,3276,6552,0,0,0,3276,3276,6552
0,FLINDERS ISLAND,2004,-,6825,8191,15016,0,0,0,6825,8191,15016
0,FLINDERS ISLAND,2005,-,7691,8213,15904,0,0,0,7691,8213,15904
0,FLINDERS ISLAND,2006,-,8827,8928,17755,0,0,0,8827,8928,17755
0,FLINDERS ISLAND,2007,-,8930,9103,18033,0,0,0,8930,9103,18033
0,FLINDERS ISLAND,2008,-,9214,9083,18297,0,0,0,9214,9083,18297
0,FLINDERS ISLAND,2009,-,9617,9571,19188,0,0,0,9617,9571,19188
0,FLINDERS ISLAND,2010,-,9733,9658,19391,0,0,0,9733,9658,19391
0,FLINDERS ISLAND,2011,-,9247,9894,19141,0,0,0,9247,9894,19141
0,FLINDERS ISLAND,2012,-,9849,9982,19831,0,0,0,9849,9982,19831
0,FLINDERS ISLAND,2013,-,9854,10066,19920,0,0,0,9854,10066,19920
0,FLINDERS ISLAND,2014,-,9904,9933,19837,0,0,0,9904,9933,19837
0,FLINDERS ISLAND,2015,-,9948,9967,19915,0,0,0,9948,9967,19915
0,FLINDERS ISLAND,2016,-,10567,10667,21234,0,0,0,10567,10667,21234
0,FLINDERS ISLAND,2017,-,10343,10342,20685,0,0,0,10343,10342,20685
0,FLINDERS ISLAND,2018,-,11214,11253,22467,0,0,0,11214,11253,22467
1,GERALDTON,1985,37,36374,36070,72444,0,0,0,36374,36070,72444
0,GERALDTON,1986,37,37470,37214,74684,0,0,0,37470,37214,74684
0,GERALDTON,1987,35,33865,33879,67744,0,0,0,33865,33879,67744
0,GERALDTON,1988,37,34128,33492,67620,0,0,0,34128,33492,67620
0,GERALDTON,1989,-,24749,24919,49668,0,0,0,24749,24919,49668
0,GERALDTON,1990,34,31931,31710,63641,0,0,0,31931,31710,63641
0,GERALDTON,1991,35,33324,32978,66302,0,0,0,33324,32978,66302
0,GERALDTON,1992,36,34292,33863,68155,0,0,0,34292,33863,68155
0,GERALDTON,1993,38,36171,35247,71418,0,0,0,36171,35247,71418
0,GERALDTON,1994,39,37961,37840,75801,0,0,0,37961,37840,75801
0,GERALDTON,1995,47,28994,29016,58010,0,0,0,28994,29016,58010
0,GERALDTON,1996,41,36205,36262,72467,0,0,0,36205,36262,72467
0,GERALDTON,1997,43,33154,32869,66023,0,0,0,33154,32869,66023
0,GERALDTON,1998,45,32217,32039,64256,0,0,0,32217,32039,64256
0,GERALDTON,1999,45,31947,31878,63825,0,0,0,31947,31878,63825
0,GERALDTON,2000,44,32731,32811,65542,0,0,0,32731,32811,65542
0,GERALDTON,2001,44,27597,27509,55106,0,0,0,27597,27509,55106
0,GERALDTON,2002,46,26089,25884,51973,0,0,0,26089,25884,51973
0,GERALDTON,2003,46,28109,28011,56120,0,0,0,28109,28011,56120
0,GERALDTON,2004,44,33411,33408,66819,0,0,0,33411,33408,66819
0,GERALDTON,2005,44,40093,40363,80456,0,0,0,40093,40363,80456
0,GERALDTON,2006,46,44078,44497,88575,0,0,0,44078,44497,88575
0,GERALDTON,2007,43,48473,49150,97623,0,0,0,48473,49150,97623
0,GERALDTON,2008,44,52130,52310,104440,0,0,0,52130,52310,104440
0,GERALDTON,2009,44,48259,47927,96186,0,0,0,48259,47927,96186
0,GERALDTON,2010,44,51684,51767,103451,0,0,0,51684,51767,103451
0,GERALDTON,2011,42,53599,54089,107688,0,0,0,53599,54089,107688
0,GERALDTON,2012,40,68836,69230,138066,0,0,0,68836,69230,138066
0,GERALDTON,2013,43,63746,64338,128084,0,0,0,63746,64338,128084
0,GERALDTON,2014,44,63355,63517,126872,0,0,0,63355,63517,126872
0,GERALDTON,2015,45,58070,58102,116172,0,0,0,58070,58102,116172
0,GERALDTON,2016,43,58081,59472,117553,0,0,0,58081,59472,117553
0,GERALDTON,2017,45,55320,56544,111864,0,0,0,55320,56544,111864
0,GERALDTON,2018,44,55235,58099,113334,0,0,0,55235,58099,113334
1,GLADSTONE,1985,39,34050,34548,68598,0,0,0,34050,34548,68598
0,GLADSTONE,1986,40,32435,34062,66497,0,0,0,32435,34062,66497
0,GLADSTONE,1987,40,30483,31554,62037,0,0,0,30483,31554,62037
0,GLADSTONE,1988,38,31629,33214,64843,0,0,0,31629,33214,64843
0,GLADSTONE,1989,33,28215,29335,57550,0,0,0,28215,29335,57550
0,GLADSTONE,1990,35,29968,30766,60734,0,0,0,29968,30766,60734
0,GLADSTONE,1991,31,37719,39065,76784,0,0,0,37719,39065,76784
0,GLADSTONE,1992,30,41899,43375,85274,0,0,0,41899,43375,85274
0,GLADSTONE,1993,28,47106,48228,95334,0,0,0,47106,48228,95334
0,GLADSTONE,1994,30,47909,48681,96590,0,0,0,47909,48681,96590
0,GLADSTONE,1995,32,50587,51088,101675,0,0,0,50587,51088,101675
0,GLADSTONE,1996,31,52760,53063,105823,0,0,0,52760,53063,105823
0,GLADSTONE,1997,32,51939,52415,104354,0,0,0,51939,52415,104354
0,GLADSTONE,1998,33,51833,52328,104161,0,0,0,51833,52328,104161
0,GLADSTONE,1999,33,51748,52673,104421,0,0,0,51748,52673,104421
0,GLADSTONE,2000,31,51720,52380,104100,0,0,0,51720,52380,104100
0,GLADSTONE,2001,31,46442,46979,93421,0,0,0,46442,46979,93421
0,GLADSTONE,2002,24,63280,64650,127930,0,0,0,63280,64650,127930
0,GLADSTONE,2003,25,64574,66971,131545,0,0,0,64574,66971,131545
0,GLADSTONE,2004,30,66768,69674,136442,0,0,0,66768,69674,136442
0,GLADSTONE,2005,30,73645,75726,149371,0,0,0,73645,75726,149371
0,GLADSTONE,2006,28,85720,87605,173325,0,0,0,85720,87605,173325
0,GLADSTONE,2007,29,97649,101469,199118,0,0,0,97649,101469,199118
0,GLADSTONE,2008,30,98289,99727,198016,0,0,0,98289,99727,198016
0,GLADSTONE,2009,32,87737,89191,176928,0,0,0,87737,89191,176928
0,GLADSTONE,2010,33,98965,100646,199611,0,0,0,98965,100646,199611
0,GLADSTONE,2011,25,147733,149964,297697,0,0,0,147733,149964,297697
0,GLADSTONE,2012,21,208435,209749,418184,0,0,0,208435,209749,418184
0,GLADSTONE,2013,19,246428,248354,494782,0,0,0,246428,248354,494782
0,GLADSTONE,2014,21,236265,237409,473674,0,0,0,236265,237409,473674
0,GLADSTONE,2015,22,198561,207198,405759,0,0,0,198561,207198,405759
0,GLADSTONE,2016,26,164168,167065,331233,0,0,0,164168,167065,331233
0,GLADSTONE,2017,27,140430,141404,281834,0,0,0,140430,141404,281834
0,GLADSTONE,2018,29,126081,127127,253208,0,0,0,126081,127127,253208
1,GOLD COAST,1985,8,346356,367784,714140,0,0,0,346356,367784,714140
0,GOLD COAST,1986,8,411045,444893,855938,0,0,0,411045,444893,855938
0,GOLD COAST,1987,7,481171,534630,1015801,0,0,0,481171,534630,1015801
0,GOLD COAST,1988,6,604153,683327,1287480,0,0,0,604153,683327,1287480
0,GOLD COAST,1989,7,365911,414323,780234,0,0,0,365911,414323,780234
0,GOLD COAST,1990,8,461781,520135,981916,0,0,0,461781,520135,981916
0,GOLD COAST,1991,7,619393,673999,1293392,0,0,0,619393,673999,1293392
0,GOLD COAST,1992,7,722695,805293,1527988,0,0,0,722695,805293,1527988
0,GOLD COAST,1993,7,764843,854464,1619307,0,0,0,764843,854464,1619307
0,GOLD COAST,1994,7,860905,957786,1818691,0,0,0,860905,957786,1818691
0,GOLD COAST,1995,7,931957,1007862,1939819,0,0,0,931957,1007862,1939819
0,GOLD COAST,1996,7,947787,1041532,1989319,214,249,463,948001,1041781,1989782
0,GOLD COAST,1997,7,896956,980845,1877801,6769,7053,13822,903725,987898,1891623
0,GOLD COAST,1998,7,888887,951309,1840196,7534,6985,14519,896421,958294,1854715
0,GOLD COAST,1999,8,919680,963016,1882696,8722,8201,16923,928402,971217,1899619
0,GOLD COAST,2000,8,915759,941813,1857572,14598,13540,28138,930357,955353,1885710
0,GOLD COAST,2001,8,884621,907430,1792051,20931,20650,41581,905552,928080,1833632
0,GOLD COAST,2002,7,937304,950530,1887834,56816,56311,113127,994120,1006841,2000961
0,GOLD COAST,2003,7,1055312,1061213,2116525,70007,68931,138938,1125319,1130144,2255463
0,GOLD COAST,2004,7,1335033,1342787,2677820,67554,68854,136408,1402587,1411641,2814228
0,GOLD COAST,2005,7,1621003,1611941,3232944,100791,102732,203523,1721794,1714673,3436467
0,GOLD COAST,2006,7,1705153,1718205,3423358,96136,97305,193441,1801289,1815510,3616799
0,GOLD COAST,2007,6,1867501,1868325,3735826,104756,106006,210762,1972257,1974331,3946588
0,GOLD COAST,2008,6,2090725,2092627,4183352,172896,166248,339144,2263621,2258875,4522496
0,GOLD COAST,2009,6,2125869,2120567,4246436,315638,320694,636332,2441507,2441261,4882768
0,GOLD COAST,2010,6,2368125,2361826,4729951,384901,401768,786669,2753026,2763594,5516620
0,GOLD COAST,2011,6,2292296,2289004,4581300,356305,359558,715863,2648601,2648562,5297163
0,GOLD COAST,2012,6,2424806,2430079,4854885,409401,415023,824424,2834207,2845102,5679309
0,GOLD COAST,2013,6,2442954,2459252,4902206,433165,431740,864905,2876119,2890992,5767111
0,GOLD COAST,2014,6,2467494,2480359,4947853,445016,435955,880971,2912510,2916314,5828824
0,GOLD COAST,2015,6,2534979,2546412,5081391,478806,464161,942967,3013785,3010573,6024358
0,GOLD COAST,2016,6,2644966,2672791,5317757,562700,530858,1093558,3207666,3203649,6411315
0,GOLD COAST,2017,6,2692636,2706349,5398985,555640,524458,1080098,3248276,3230807,6479083
0,GOLD COAST,2018,6,2724535,2736649,5461184,519417,505781,1025198,3243952,3242430,6486382
1,GOVE,1985,33,38023,37513,75536,0,0,0,38023,37513,75536
0,GOVE,1986,30,42496,42494,84990,0,0,0,42496,42494,84990
0,GOVE,1987,27,44999,44260,89259,0,0,0,44999,44260,89259
0,GOVE,1988,26,46975,46324,93299,0,0,0,46975,46324,93299
0,GOVE,1989,30,31832,31000,62832,0,0,0,31832,31000,62832
0,GOVE,1990,26,44588,43856,88444,0,0,0,44588,43856,88444
0,GOVE,1991,27,49414,49333,98747,0,0,0,49414,49333,98747
0,GOVE,1992,27,49292,49255,98547,0,0,0,49292,49255,98547
0,GOVE,1993,34,39739,39642,79381,0,0,0,39739,39642,79381
0,GOVE,1994,35,42755,43206,85961,0,0,0,42755,43206,85961
0,GOVE,1995,28,59487,59484,118971,0,0,0,59487,59484,118971
0,GOVE,1996,24,75826,74361,150187,0,0,0,75826,74361,150187
0,GOVE,1997,24,75195,75612,150807,0,0,0,75195,75612,150807
0,GOVE,1998,24,74769,74991,149760,0,0,0,74769,74991,149760
0,GOVE,1999,23,84424,84878,169302,0,0,0,84424,84878,169302
0,GOVE,2000,22,90627,91085,181712,0,0,0,90627,91085,181712
0,GOVE,2001,25,76928,61434,138362,0,0,0,76928,61434,138362
0,GOVE,2002,29,50496,50776,101272,0,0,0,50496,50776,101272
0,GOVE,2003,31,49210,49739,98949,0,0,0,49210,49739,98949
0,GOVE,2004,34,48336,48436,96772,0,0,0,48336,48436,96772
0,GOVE,2005,35,52405,51257,103662,0,0,0,52405,51257,103662
0,GOVE,2006,35,59163,58735,117898,0,0,0,59163,58735,117898
0,GOVE,2007,35,63099,63249,126348,0,0,0,63099,63249,126348
0,GOVE,2008,37,64902,65084,129986,0,0,0,64902,65084,129986
0,GOVE,2009,42,55414,55978,111392,0,0,0,55414,55978,111392
0,GOVE,2010,42,53988,54126,108114,0,0,0,53988,54126,108114
0,GOVE,2011,44,51623,51700,103323,0,0,0,51623,51700,103323
0,GOVE,2012,46,51647,51950,103597,0,0,0,51647,51950,103597
0,GOVE,2013,45,54258,54360,108618,0,0,0,54258,54360,108618
0,GOVE,2014,48,40069,40759,80828,0,0,0,40069,40759,80828
0,GOVE,2015,57,28955,28822,57777,0,0,0,28955,28822,57777
0,GOVE,2016,56,28989,27823,56812,0,0,0,28989,27823,56812
0,GOVE,2017,59,30203,28897,59100,0,0,0,30203,28897,59100
0,GOVE,2018,61,29208,28405,57613,0,0,0,29208,28405,57613
1,GRAFTON,1985,-,19215,18679,37894,0,0,0,19215,18679,37894
0,GRAFTON,1986,42,32589,32337,64926,0,0,0,32589,32337,64926
0,GRAFTON,1987,-,17529,16841,34370,0,0,0,17529,16841,34370
0,GRAFTON,1988,-,11570,11461,23031,0,0,0,11570,11461,23031
0,GRAFTON,1989,-,9991,9504,19495,0,0,0,9991,9504,19495
0,GRAFTON,1990,-,11348,11154,22502,0,0,0,11348,11154,22502
0,GRAFTON,1991,-,11219,10791,22010,0,0,0,11219,10791,22010
0,GRAFTON,1992,-,11273,10977,22250,0,0,0,11273,10977,22250
0,GRAFTON,1993,-,10844,10569,21413,0,0,0,10844,10569,21413
0,GRAFTON,1994,-,11817,11624,23441,0,0,0,11817,11624,23441
0,GRAFTON,1995,-,11031,10850,21881,0,0,0,11031,10850,21881
0,GRAFTON,1996,-,10875,10671,21546,0,0,0,10875,10671,21546
0,GRAFTON,1997,-,11489,11328,22817,0,0,0,11489,11328,22817
0,GRAFTON,1998,-,11355,11186,22541,0,0,0,11355,11186,22541
0,GRAFTON,1999,-,12781,12701,25482,0,0,0,12781,12701,25482
0,GRAFTON,2000,-,13879,13913,27792,0,0,0,13879,13913,27792
0,GRAFTON,2001,-,12731,12725,25456,0,0,0,12731,12725,25456
0,GRAFTON,2002,-,11469,11353,22822,0,0,0,11469,11353,22822
0,GRAFTON,2003,-,10114,9966,20080,0,0,0,10114,9966,20080
0,GRAFTON,2004,-,4341,4343,8684,0,0,0,4341,4343,8684
0,GRAFTON,2005,-,3382,3387,6769,0,0,0,3382,3387,6769
0,GRAFTON,2006,-,2102,2173,4275,0,0,0,2102,2173,4275
0,GRAFTON,2007,-,9942,9787,19729,0,0,0,9942,9787,19729
0,GRAFTON,2008,-,10619,10440,21059,0,0,0,10619,10440,21059
0,GRAFTON,2009,-,9826,9701,19527,0,0,0,9826,9701,19527
0,GRAFTON,2010,-,9608,9414,19022,0,0,0,9608,9414,19022
0,GRAFTON,2011,-,8959,8785,17744,0,0,0,8959,8785,17744
0,GRAFTON,2012,-,7892,7604,15496,0,0,0,7892,7604,15496
0,GRAFTON,2013,-,6791,6611,13402,0,0,0,6791,6611,13402
0,GRAFTON,2014,-,6590,6495,13085,0,0,0,6590,6495,13085
0,GRAFTON,2015,-,7601,7388,14989,0,0,0,7601,7388,14989
0,GRAFTON,2016,-,8696,8386,17082,0,0,0,8696,8386,17082
0,GRAFTON,2017,-,9111,8895,18006,0,0,0,9111,8895,18006
0,GRAFTON,2018,-,9376,9142,18518,0,0,0,9376,9142,18518
1,GRIFFITH,1985,-,17291,16734,34025,0,0,0,17291,16734,34025
0,GRIFFITH,1986,-,17892,17042,34934,0,0,0,17892,17042,34934
0,GRIFFITH,1987,-,16686,15997,32683,0,0,0,16686,15997,32683
0,GRIFFITH,1988,-,17357,16646,34003,0,0,0,17357,16646,34003
0,GRIFFITH,1989,-,12078,11605,23683,0,0,0,12078,11605,23683
